SID,Age,Sex,Language,Location,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason, , , , , 
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,,3,SF,Training,0,1,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,1,1,insisted on 1,0,1,,NA,insisted on 1 as an alt.,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,2,3,4,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,3,5,7,0,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,4,2,3,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,5,4,5,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,6,3,4,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,7,5,7,0,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,8,1,2,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,9,2,3,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,SF,10,4,5,1,1,,NA,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,3,3,3,1,NA,NA,1,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,4,4,5,0,NA,NA,1,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,5,3,3,1,NA,NA,1,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,6,4,5,0,NA,NA,1,,,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,,,,,,
022819-AH,3.646817248,F,English,Tigger Too,AP,SLu,0,0,3,HC_error,NA,NA,2,NA,NA,NA,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,,3,SF,Training,0,1,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,1,1,2,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,2,3,4,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,3,5,6,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,4,2,4,0,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,5,4,5,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,6,3,4,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,7,5,6,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,8,1,2,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,9,2,3,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,SF,10,4,5,1,1,,NA,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,3,3,4,0,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,4,2,2,1,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,5,3,3,1,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,6,4,4,1,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,7,5,4,0,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,8,4,5,0,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,9,3,3,1,NA,NA,1,,,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,Highest_count,NA,NA,4,NA,NA,NA,NA,,0,,,,,,
022819-AM1,3.170431211,F,English,Tigger Too,AP,SLu,0,0,3,HC_error,NA,NA,IDK,NA,NA,NA,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,,CP,SF,Training,0,1,1,0,0,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,1,1,2,1,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,2,3,4,1,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,3,5,7,0,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,4,2,3,1,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,5,4,6,0,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,6,3,4,1,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,7,5,6,1,0,1,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,8,1,3,0,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,9,2,4,0,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,SF,10,4,6,0,1,,NA,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,3,3,3,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,4,4,4,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,5,5,5,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,6,6,6,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,7,6,6,1,NA,NA,1,,,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,,,,,,
022819-AM2,3.561943874,M,English,Tigger Too,AP,SLu,0,0,CP,HC_error,NA,NA,4,NA,NA,NA,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,,2,SF,Training,0,2,0,0,0,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,1,1,2,1,0,1,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,2,3,5,0,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,3,5,6,1,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,4,2,3,1,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,5,4,5,1,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,6,3,4,1,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,7,5,7,0,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,8,1,2,1,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,9,2,4,0,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,SF,10,4,6,0,1,,NA,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,3,3,6,0,NA,NA,1,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,4,2,2,1,NA,NA,1,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,5,3,5,0,NA,NA,1,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,6,2,2,1,NA,NA,1,,,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,Highest_count,NA,NA,10,NA,NA,NA,NA,,0,,,,,,
022819-BT,3.397672827,M,English,Tigger Too,AP,SLu,0,0,2,HC_error,NA,NA,IDK,NA,NA,NA,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,,1,SF,Training,0,1,1,0,0,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,1,1,2,1,0,1,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,2,3,4,1,1,,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,3,5,7,0,1,,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,4,2,3,1,0,1,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,5,4,6,0,0,0,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,6,3,4,1,0,0,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,7,5,7,0,0,0,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,8,1,3,0,1,,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,9,2,4,0,0,0,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,SF,10,4,6,0,1,,NA,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,1,1,10,0,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,2,1,1,1,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,3,2,10,0,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,4,1,1,1,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,5,2,10,0,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,6,1,1,1,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,7,2,10,0,NA,NA,0,,,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,Highest_count,NA,NA,10,NA,NA,NA,NA,,0,,,,,,
022819-H,3.12936345,M,English,Tigger Too,AP,SLu,0,0,1,HC_error,NA,NA,IDK,NA,NA,NA,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,,3,SF,Training,0,1,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,1,1,2,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,2,3,4,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,3,5,6,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,4,2,3,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,5,4,6,0,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,6,3,4,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,7,5,6,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,8,1,2,1,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,9,2,4,0,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,SF,10,4,6,0,1,,NA,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,3,3,4,0,NA,NA,1,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,4,2,2,1,NA,NA,1,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,5,3,3,1,NA,NA,1,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,6,4,9,0,NA,NA,1,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,7,3,3,1,NA,NA,0,,,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,Highest_count,NA,NA,4,NA,NA,NA,NA,,0,,,,,,
022819-HP,3.58110883,F,English,Tigger Too,AP,SLu,0,0,3,HC_error,NA,NA,7,NA,NA,NA,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,,2,SF,Training,0,1,1,0,0,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,1,1,2,1,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,2,3,4,1,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,3,5,6,1,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,4,2,4,0,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,5,4,5,1,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,6,3,4,1,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,7,5,6,1,0,0,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,8,1,NA,NA,1,,NA,"didnt cover before memory check, insisted on 1 as an alt",1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,9,2,4,0,1,,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,SF,10,4,6,0,0,1,NA,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,3,3,5,0,NA,NA,1,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,4,2,2,1,NA,NA,1,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,5,3,6,0,NA,NA,1,,,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,Highest_count,NA,NA,2,NA,NA,NA,NA,,0,,,,,,
022819-ZF,3.367556468,M,English,Tigger Too,AP,SLu,0,0,2,HC_error,NA,NA,4,NA,NA,NA,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,,CP,SF,Training,0,1,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,1,1,2,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,2,3,4,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,3,5,6,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,4,2,3,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,5,4,5,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,6,3,4,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,7,5,6,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,8,1,2,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,9,2,3,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,SF,10,4,5,1,1,,NA,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,1,1,1,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,3,3,3,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,4,4,5->4,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,5,5,5,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,6,6,6,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,7,6,6,1,NA,NA,1,,,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,Highest_count,NA,NA,14,NA,NA,NA,NA,,0,,,,,,
030119-AD,3.701574264,F,English,Tigger Too,AP,SLu,0,0,CP,HC_error,NA,NA,16,NA,NA,NA,NA,,,,,,,,
030119-B,3.879534565,F,English,Tigger Too,SJB,SLu,0,,2,SF,Training,0,NA,NA,NA,,NA,nothing in the data sheet,1,no data,,,,,
